RegionID,RegionName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
394449,"Garden City, KS",153153,153891,154740,155582,156313,157003,157796,158951,160020,161099,161336,161632,161945,162424,162695,162797,163335,164010,164748,165328,166087,166974,168733,170589,172641,174657
394627,"Marshalltown, IA",158334,158991,159682,160210,160788,161318,162022,162687,163401,164054,164259,164462,164633,165006,165264,165627,166049,166553,167049,167718,168430,169274,170549,171963,173510,174988
394833,"Aberdeen, SD",108673,108992,109227,109432,109711,110041,110433,110830,111293,111779,112036,112309,112226,112011,111733,111683,111683,111719,111777,111871,111955,112052,112404,112778,113398,114122
394297,"West Plains, MO",170698,170910,170801,170618,170757,171194,171678,172103,172674,173033,173135,173202,173229,173487,173737,174112,174219,174247,174248,174506,174669,175042,175587,176255,176991,177772
395219,"Cullowhee, NC",119748,119964,120194,120545,121043,121351,121784,122168,122827,123494,123787,123978,123630,123662,123595,123995,124111,124328,124640,125129,125690,126282,127291,128407,130145,131698
753877,"Espa±ola, NM",240301,240599,241434,242285,243037,243905,244784,245933,247030,248326,248903,248353,247384,247325,248240,249279,250117,251078,252462,253789,255469,257340,260196,264673,270051,275203
394574,"Riverton, WY",165578,165618,165876,166076,167060,168007,168917,169487,170223,170535,170569,170539,170885,171568,171860,171908,171816,171876,172074,172569,173086,174063,175564,177278,178706,180150
395026,"Tifton, GA",205059,205996,207182,208300,209540,210703,212008,213220,214298,215356,215875,216416,216855,217259,217452,217663,217914,218289,218643,219197,219838,220539,221755,223011,224339,225646
395158,"Urbana, OH",132930,133488,133932,134448,134930,135489,136051,136805,137444,138155,137883,137483,136962,137280,137591,137917,138089,138235,138439,138561,138821,139026,139945,140921,142122,142779
395178,"Cambridge, OH",134796,135299,135936,136771,137455,138141,138864,139843,140775,141719,141850,141966,142111,142536,142810,142811,143172,143576,144124,144598,145208,145919,147341,148913,150679,152401
394434,"Okeechobee, FL",100534,101247,101817,102305,102608,103091,103588,104378,105054,105809,105991,106042,106064,106121,106264,106318,106817,107210,107631,107839,108295,108797,109885,111111,112430,113759
394934,"McMinnville, TN",162335,163339,164430,165450,166162,166846,167264,167964,168683,169151,169140,169113,170114,171366,172604,173159,174041,174922,175913,176539,177012,177720,178887,180068,180145,179695
394845,"Selinsgrove, PA",112267,112427,112222,111986,112604,113564,114616,115098,115760,116790,117968,119302,120412,122285,124441,127004,128626,130145,131236,132902,134499,135944,137222,138521,140275,141579
395082,"Natchitoches, LA",163081,164124,165243,166363,166960,167549,168132,168957,169835,170617,170649,170601,170444,170792,171061,171264,171695,172235,172845,173345,173927,174749,176190,177735,179290,180367
394904,"Berlin, NH",168711,169101,169642,170201,170969,170768,170440,170288,170916,171218,170529,169852,169473,170607,171619,172633,172821,173577,174364,174822,174701,174565,175026,175477,175856,175407
394383,"Lock Haven, PA",122279,122772,123224,123586,124213,124684,125196,125680,126408,126955,126829,126750,126834,127272,127606,127826,128049,128457,128976,129653,130290,131206,132704,134251,135708,137140
394799,"Sikeston, MO",135990,136596,137349,138017,138645,139246,139951,140782,141577,142302,142334,142348,142336,142796,143055,143339,143663,144046,144405,144681,145038,145513,146669,147901,149141,150013
395099,"Austin, MN",106859,106832,106991,107101,107425,107570,107965,108426,108869,109194,108981,108866,108675,108974,108862,108819,108690,108783,108816,108904,109027,109201,109715,110224,110809,111280
394354,"Clewiston, FL",128644,129163,129777,130645,131658,132711,133355,133582,134076,134939,135528,135351,135432,135943,137103,137405,137676,138058,138966,140275,141495,142432,143564,145364,147048,148527
394476,"Pittsburg, KS",129731,130350,131207,131962,132703,133296,133864,134679,135525,136368,137073,137674,138209,138336,138351,138446,138947,139584,140278,140716,141262,141832,142728,143795,144958,146568
394981,"Defiance, OH",81721,81885,82094,82320,82577,82742,82849,82874,83068,83307,83385,83336,83313,83374,83397,83373,83464,83603,83821,84145,84357,84526,84850,85370,85924,86471
394526,"Scottsbluff, NE",117330,117985,118670,119374,120016,120573,121217,122105,122887,123700,123768,123889,123954,124184,124221,124166,124456,124867,125306,125599,126037,126545,127739,128959,130305,131614
395072,"Logansport, IN",135992,136490,137030,137558,138176,138696,139214,139757,140316,140883,140576,140283,139887,140115,140178,140192,140179,140238,140385,140518,140686,140905,141810,142768,143822,144578
394801,"Pontiac, IL",83907,84241,84532,84860,85229,85658,86133,86560,86871,87189,87294,87487,87770,88012,88128,88151,88335,88537,88747,89042,89494,90039,90849,91621,92386,93204
394992,"Hannibal, MO",98962,99248,99514,99725,100124,100531,100973,101260,101557,101789,101649,101459,101290,101369,101451,101486,101391,101302,101199,101229,101271,101372,101749,102154,102534,102756
394663,"Mount Vernon, IL",120756,121214,122033,122856,123754,124254,124726,125151,125585,126027,125904,125849,125678,125871,125659,125417,125112,125137,125237,125435,125697,126008,126793,127585,128510,129189
394888,"Houghton, MI",90482,90624,90811,91165,91580,92037,92583,93041,92840,92840,92483,92536,92320,92410,92668,92867,92918,92912,92882,92954,93543,93947,94625,95030,95813,96409
394690,"Union City, TN",125456,125921,126271,126886,127258,128037,128991,130190,131183,131851,131764,131357,130942,131000,131056,130970,130991,130661,130414,130078,130109,130320,131200,132271,133444,134215
395176,"Sault Ste. Marie, MI",80618,80768,80952,81070,81218,81388,81620,81897,82183,82451,82684,82965,83227,83409,83535,83631,83807,83959,84056,84158,84298,84459,84689,84939,85267,85654
395069,"Vincennes, IN",102974,103472,104091,104614,105328,105681,106236,106204,105904,105371,105146,105590,106213,106881,107356,107800,108282,109260,110229,111523,113314,115451,117810,119541,121316,123106
395192,"Gainesville, TX",86029,86576,87131,87541,87985,88478,88867,89189,89472,89876,90044,90149,90261,90424,90509,90503,90631,90743,90964,91248,91642,92049,92742,93497,94232,94947
394624,"Dyersburg, TN",171722,172430,173135,173806,174590,175462,176335,177244,178343,179573,180279,180894,181471,181846,181986,181933,182295,182729,183272,183990,184880,185907,187531,189182,190952,193004
394550,"Kill Devil Hills, NC",98410,98608,98785,98957,99188,99484,99775,100111,100462,100969,101335,101710,101896,102110,102330,102576,102837,103043,103237,103383,103550,103587,103795,104015,104446,104854
394745,"Crawfordsville, IN",327901,330690,333085,333292,333993,334553,335032,334692,334876,334103,333024,332537,335490,338185,340550,340593,341522,342257,343316,345106,346963,349341,351749,353079,350809,348544
394507,"Brownwood, TX",123981,124603,125269,125863,126481,127130,127798,128491,129164,129871,130220,130588,130955,131319,131548,131682,132104,132561,133108,133676,134328,135040,136160,137360,138654,140057
394422,"Stephenville, TX",108706,109249,109760,110197,110600,110993,111491,112112,112757,113322,113508,113637,113798,113800,113731,113542,113695,113908,114189,114465,114753,115077,115738,116511,117297,118263
395129,"Americus, GA",162727,163420,164039,164590,165093,165703,166340,167191,168099,168869,169208,169434,169801,169742,169509,169135,169258,169387,169656,169871,170192,170657,171512,172441,173389,174767
394324,"Easton, MD",87332,87470,87529,87742,87927,88240,88510,88918,89322,89697,89384,88936,88473,88690,88898,89016,89022,88984,89006,88989,89017,89123,89713,90384,91074,91369
394554,"North Platte, NE",314199,313392,312122,312518,312724,314983,316565,317626,317385,316182,315806,315232,314937,313947,313590,312813,313078,312820,313847,315804,319037,323430,326888,331764,337403,344672
394920,"Newberry, SC",142109,142686,143205,143666,144282,144834,145529,146337,147210,147747,147282,146786,146431,146676,146775,146739,146667,146715,146896,147069,147212,147488,148508,149579,150569,151295
394914,"Ada, OK",138061,138274,138452,138692,139173,139763,140334,141241,141863,142803,142672,142727,142572,142943,143136,143121,143245,143305,143381,143224,143257,143147,143785,144383,145184,145750
394300,"Moscow, ID",94247,93559,93818,94096,94745,95460,96173,96506,96753,97388,98470,99973,101154,101541,101604,101597,101391,101181,101128,101603,102169,102894,103262,103824,104251,105292
394881,"Safford, AZ",296407,297333,298692,299938,301248,302914,304712,306839,308712,307539,305831,304415,306235,307886,309044,309388,310655,311847,313451,314768,316501,320062,324854,330075,333691,337822
395046,"Murray, KY",175272,175387,175398,175454,175859,176476,177141,178056,179019,180151,180584,180983,181440,182366,183317,184103,185094,186057,187044,187975,188977,190053,191759,193671,195770,197858
394894,"Bennington, VT",126707,127539,128129,128747,129391,130250,131097,131632,132006,132324,132432,132873,133266,133319,132906,132431,132337,132109,131951,132104,132398,132752,133536,134034,134605,135130
394382,"Huntington, IN",220694,221799,222971,224207,224990,225653,226320,227729,228996,229631,229422,229547,230319,230579,230521,230103,230755,231688,232787,233439,234544,236322,239026,241546,243825,246698
394696,"Mayfield, KY",113237,113739,114232,114754,115321,115854,116444,117053,117717,118280,118548,118752,119021,119249,119419,119466,119748,120084,120433,120799,121196,121767,122681,123708,124794,125986
394840,"Escanaba, MI",89433,89882,90273,90844,91298,91801,92195,92514,92865,93188,93334,93418,93462,93586,93693,93712,93849,93988,94253,94641,95078,95562,96197,96903,97726,98491
394573,"Canton, IL",95114,95457,95716,95984,96288,96697,97147,97524,97920,98264,98137,97983,98038,98325,98561,98667,98828,98968,99117,99406,99736,100146,100976,101856,102704,103334
394438,"Corinth, MS",73083,73237,73415,73520,73786,73976,74286,74577,74903,75101,74971,74779,74542,74510,74524,74558,74433,74357,74230,74218,74199,74285,74604,75008,75432,75747
394499,"Astoria, OR",98161,98638,99136,99554,99848,100053,100246,100575,100949,101425,101863,102204,102578,102439,102332,102007,102190,102419,102731,102908,103108,103258,103523,103917,104318,105163
394341,"Peru, IN",322843,323548,324851,326225,327892,329877,332047,333754,335382,337199,338600,338772,338060,337495,337926,338841,339497,340376,341545,343645,346147,349191,352872,358486,365265,372569
394973,"Coshocton, OH",82367,82715,83098,83476,83854,84285,84825,85417,85915,86391,86564,86739,86837,86999,87111,87242,87549,87831,88094,88339,88704,89197,89982,90879,91790,92749
394506,"Newton, IA",108536,109265,110002,110671,111153,111600,112124,112876,113630,114443,114544,114594,114590,114796,114855,114835,115186,115692,116251,116663,117096,117561,118637,119787,121070,122282
394916,"Logan, WV",125519,125993,126437,126735,127063,127648,128263,129023,129648,130164,130324,130556,130598,130572,130417,130362,130426,130617,130889,131101,131219,131480,132115,132846,133748,134764
753898,"Bay City, TX",65738,66076,66356,66666,66827,67121,67242,67477,67819,68144,67920,67513,67217,67242,67279,67318,67471,67533,67766,67907,67960,68002,68430,69010,69555,69881
394370,"Fremont, NE",147971,148474,149022,149259,149615,149925,150333,150819,151340,151874,152151,152488,152876,152993,153022,152878,153062,153258,153490,153899,154353,154967,155804,156768,157736,159087
394617,"Hutchinson, MN",138830,139583,140270,140864,141417,141996,142561,143413,144281,145126,145015,144830,144673,145106,145502,145720,146059,146396,146848,147151,147522,147976,149190,150514,151830,152871
394702,"Batesville, AR",179308,179188,179698,180428,183043,185305,188016,188078,188704,189758,190835,192350,193972,195598,196675,197567,197748,198001,198063,198887,199688,200245,201749,203470,205385,207000
394366,"Owatonna, MN",94341,94653,94871,95115,95631,96189,96692,97185,97711,98258,98435,98806,99065,99593,99873,100208,100393,100568,100764,101021,101267,101556,102213,102692,103209,103598
394948,"Vidalia, GA",189850,190508,191261,192096,192701,193384,194161,195136,195817,196877,197657,198574,198920,198657,198376,198035,198260,198460,198718,198762,199101,198887,198743,198423,198715,199538
395191,"Summit Park, UT",106832,107242,107554,107893,108387,109047,109695,110284,110668,111170,110990,110665,110212,110450,110830,111177,111272,111325,111431,111579,111832,111983,112644,113470,114476,115065
753922,"Arkansas City-Winfield, KS",742013,746527,750531,751026,752235,755130,757016,758517,763026,762537,760435,756183,756793,760375,765401,770804,777190,781708,788141,794069,799310,808066,818314,830770,840653,849925
753864,"Laramie, WY",79431,79501,79537,79784,79947,80177,80397,80530,80608,80654,80610,80584,80609,80719,80887,80913,81111,81338,81617,81972,82335,82761,83336,84006,84778,85582
394771,"Plainview, TX",233266,234802,236528,238246,240218,241640,242970,244181,245882,247268,248235,249004,249860,250362,250693,250975,251218,251831,252605,253735,254578,255712,257297,259016,260566,262248
394984,"Big Spring, TX",79695,79797,79853,80252,80634,81098,81268,81529,81706,81802,81690,81602,81686,81554,81354,80806,80498,80152,80084,80037,80059,80179,80455,80774,81008,81428
394385,"Laurinburg, NC",114296,114731,115471,116015,116890,117731,118761,119734,120788,121701,122032,122224,122556,122642,122635,122633,122743,122856,122948,123567,124270,125107,126116,127449,128986,130728
394777,"Dixon, IL",75461,75525,75667,75627,75765,75911,76142,76478,76736,76854,76688,76537,76486,76621,76696,76840,76980,77120,77272,77373,77569,77848,78357,78934,79472,80015
394535,"Alexandria, MN",98485,98798,99047,99153,99459,99817,100291,100581,100736,100772,100194,99762,99342,99559,99662,99778,99644,99452,99289,99297,99465,99765,100578,101292,101966,102175
394315,"Newport, TN",225653,226742,227897,229043,229863,230698,231669,233050,234289,235061,235116,235350,235908,235934,235756,235393,235963,236716,237583,238201,239068,240411,242412,244466,246451,249092
394915,"DeRidder, LA",109455,109448,109466,109695,110303,110684,111145,111577,111924,112714,113505,114387,114552,115553,116790,118060,118573,119204,119790,120265,120705,120467,120219,119791,119934,119480
394522,"Lebanon, MO",117442,117612,117916,118354,118923,119506,119831,120124,120211,120953,121078,121585,121328,121619,121751,121914,121820,121666,121601,121481,121466,120695,120185,119394,119242,118735
394781,"Coffeyville, KS",128569,128905,129726,130539,131656,132316,132855,133346,133885,134402,134488,134464,134478,134842,134787,134646,134327,134446,134671,134890,135109,135386,136053,136801,137517,138068
394481,"Seneca Falls, NY",58851,58865,59000,59089,59191,59160,59147,59049,59095,59218,59269,59136,58986,58849,58683,58450,58349,58370,58546,58811,59008,59104,59329,59767,60272,60842
395084,"Sulphur Springs, TX",119210,119703,120179,120722,121242,121747,122134,122784,123536,124316,124891,125446,125982,126158,126261,126273,126643,127068,127582,127911,128207,128572,129256,130033,130867,132021
395137,"Martin, TN",131289,131286,131317,131410,131432,131410,132038,132960,133211,131366,129142,127566,127456,127149,126735,126174,125898,125771,125478,125180,125303,126500,128017,129412,130322,131531
394835,"Susanville, CA",96434,96141,96149,96131,96281,96534,96834,97146,97447,97812,98024,98332,98498,98792,99063,99337,99570,99745,99937,100108,100365,100590,101030,101585,102318,103042
395141,"Brookhaven, MS",169871,169716,169385,169373,169828,170384,170640,170844,171279,171678,171638,171515,171755,171929,172188,172213,172317,172331,172962,173842,174855,175828,177293,178979,180616,182648
394417,"Arcadia, FL",116868,116932,117563,118398,119049,119674,120125,120846,121270,121818,122402,123544,124552,124735,124467,124065,124126,124150,124287,124212,124360,124394,124493,124619,124969,125899
394335,"Taylorville, IL",127792,128415,129079,129608,130034,130508,130878,131547,132178,132849,133506,134259,135081,135563,136037,136544,137319,138083,138944,139583,140302,141030,141899,142811,143723,144933
395150,"Decatur, IN",82078,82311,82537,82710,83043,83415,83823,84157,84443,84805,84813,84781,84663,84765,84848,84906,84830,84771,84720,84737,84744,84670,84844,85014,85251,85346
394525,"Junction City, KS",140228,140882,141523,142190,142942,143667,144356,144972,145312,146133,146523,147198,147410,147753,148079,148285,148700,149166,149701,150294,151157,151810,152928,153920,155265,156611
753894,"Effingham, IL",143161,143479,143840,144308,144723,145244,145718,145959,146146,146360,146447,146519,146707,146969,147178,147251,147467,147690,148017,148556,149100,149578,150293,151123,151968,152754
394557,"Valley, AL",136165,136688,137142,137642,138364,139040,139764,140400,141078,141680,141607,141489,141464,141740,141933,142005,141960,142018,142045,142202,142328,142559,143305,144105,144907,145506
395184,"Butte, MT",67189,67274,67496,67792,68000,68235,68495,68709,68781,68873,69081,69400,69692,69857,69940,69996,70223,70504,70758,71051,71458,71839,72149,72407,72855,73408
394430,"Angola, IN",138579,139160,139610,140284,140790,141370,141825,142480,143230,144126,144759,145367,146023,146285,146508,146494,147122,147750,148560,149251,150075,150974,152420,154021,155773,157885
394331,"Dodge City, KS",169825,170709,171427,172193,173023,174058,175041,175953,177702,178528,178852,178191,178424,178760,179043,179106,179456,179701,180094,180578,180765,181742,183301,185515,187240,188987
394536,"Brenham, TX",106373,106917,107552,108044,108413,108627,109112,109764,110619,111027,110608,110120,109824,110103,110263,110361,110598,111027,111606,112200,112565,113160,114365,115931,117305,118410
394413,"Emporia, KS",215983,216974,218086,218968,219851,220756,221796,223076,224229,225473,225842,226307,226756,226877,226691,226336,226588,226904,227281,227700,228286,228958,230351,231826,233428,235363
394569,"Jackson, OH",105257,105206,105230,105542,106019,106559,107227,107682,108071,108305,108338,108462,108630,108879,108935,108826,108854,108890,109086,109448,109918,110437,111250,112192,113323,114517
753892,"Frankfort, IN",84868,85238,85411,85655,85885,86388,86926,87711,88397,88984,88970,88940,88941,89239,89526,89656,89962,90217,90530,90767,91070,91578,92618,93807,95007,96087
394613,"Brevard, NC",107361,108086,108743,109336,109879,110416,110951,111544,112265,112924,113358,113753,114258,114621,114925,115121,115572,116073,116613,117138,117713,118377,119392,120452,121542,122746
394414,"Taos, NM",238602,239393,240299,240886,241900,242891,244062,245456,246730,248114,248592,249053,249517,250280,250980,251443,252201,252996,253840,254524,255383,256611,258712,261014,263053,265290
395149,"Malvern, AR",262404,264033,264206,266318,270532,274114,277856,279603,280568,280788,279529,279981,281276,284376,287557,289555,290060,291138,291834,293891,296091,299563,304449,308525,311960,314244
753902,"Troy, AL",95709,96129,96388,96511,96961,97432,97882,98229,98536,98962,98832,99109,99302,99835,99910,100027,100115,100216,100317,100478,100639,100715,101194,101301,101404,101289
395165,"Wabash, IN",114725,114697,114960,115253,115598,116101,116426,116639,116541,116903,117121,117575,117650,117860,117617,117472,117468,117525,117724,118100,118682,119060,119531,119987,120715,121581
395196,"Cambridge, MD",107865,108444,109014,109551,110133,110639,111217,111811,112460,112999,113209,113424,113655,113894,114023,114108,114389,114760,115128,115497,115932,116462,117345,118228,119172,120161
394433,"Macomb, IL",148187,148491,148894,149415,150023,150504,151160,151870,152585,153344,152959,152486,151797,152008,152098,152066,151957,152051,152226,152485,152859,153325,154717,156299,158179,159625
394812,"Vernal, UT",75742,76001,76177,76280,76518,76803,77187,77476,77794,78145,78105,78016,77858,77896,77913,77989,77918,77853,77715,77673,77610,77529,77736,77955,78228,78340
395187,"Kingsville, TX",236007,236448,236504,236257,236652,237251,238094,238347,238805,238886,238634,238288,238395,238721,239118,239168,239242,239101,238984,239475,240095,241026,242440,243922,245149,246500
394749,"Madison, IN",101961,102267,102474,102601,102742,102971,103240,103727,104378,105001,105213,105360,105517,105406,105331,105187,105498,105727,106015,106197,106288,106329,106705,107295,107996,108936
394815,"Mount Pleasant, TX",124695,125552,126425,127395,128056,128593,129010,129575,130069,130567,130653,130816,130882,131165,131287,131334,131643,132173,132855,133535,134318,135237,136592,137966,139400,140733
394886,"Paris, TN",124726,125186,125695,126282,126738,127180,127546,127995,128602,129289,129835,130190,130441,130339,130156,129856,129904,130058,130321,130572,130877,131147,131670,132262,132996,133955
394962,"Columbus, NE",115510,115833,116124,116305,116681,117092,117553,118020,118434,118874,119200,119475,119792,120296,120908,121461,121877,122245,122568,122885,123253,123612,124131,124719,125303,125778
394491,"Brookings, SD",170769,171753,172697,173548,174448,175397,176391,177600,178689,179612,179629,179627,179622,180179,180664,181055,181467,181875,182323,182663,183119,183800,185257,186827,188350,189611
394419,"Kennett, MO",202306,202576,202619,202659,203109,203720,204658,205476,206224,206952,207868,208844,209613,210076,210399,211032,211276,211559,211758,212320,213006,213690,214546,215382,216676,218198
394740,"Beeville, TX",72784,73060,73168,73276,73358,73515,73700,73947,74207,74548,74204,73857,73449,73615,73772,73864,73923,73937,73959,73984,74031,73985,74390,74799,75347,75549
394376,"Miami, OK",118794,119354,120048,120672,121113,121451,121807,122213,122662,123298,123797,124394,124709,124643,124318,124029,124097,124261,124484,124719,124809,124629,124664,124714,125026,125491
394855,"Dayton, TN",71469,71643,71822,72026,72324,72654,73038,73339,73607,73767,74076,74354,74682,74731,74766,74800,74901,74996,75072,75251,75490,75870,76230,76622,76991,77539
753878,"Washington, IN",139798,140437,140833,141230,141557,142127,142971,144022,144936,145768,145867,145906,145842,146353,147155,147905,148634,149215,149618,149955,150422,151111,152618,154341,156262,157696
395207,"Camden, AR",131136,131857,132506,133121,133877,134707,135604,136443,137158,137758,137989,138320,138635,138980,139149,139304,139668,140009,140336,140678,141272,142007,143180,144266,145509,146793
394435,"Jackson, WY",50548,50957,51252,51418,51763,51932,51979,52092,52374,52747,52402,52067,51549,51644,51765,51842,51810,51951,52170,52436,52635,52878,53562,54246,55007,55493
394713,"Hastings, NE",628749,631381,634967,639494,645506,654363,661758,669460,675238,677146,677774,677903,683064,685963,686809,684940,684682,684086,683982,684336,685733,691769,699372,708315,713528,721098
394670,"Juneau, AK",127203,127949,128557,129004,129559,130092,130700,131382,132049,132748,132577,132518,132127,132420,132496,132829,133066,133363,133664,133927,134275,134705,135763,136719,137872,138775
394730,"Albert Lea, MN",386067,387684,389423,390959,392421,393788,395207,396186,397093,398391,398826,399224,399401,400422,401355,402384,403040,403725,404464,405533,406672,407498,408978,410421,412129,412894
394310,"Lewisburg, TN",114859,115702,116408,116980,117301,117639,117980,118473,119028,119516,119582,118930,118326,117643,117427,117148,117256,117471,117763,117981,118230,118583,119322,120611,122031,123605
394786,"Iron Mountain, MI",174743,175590,176474,177390,178481,179188,180062,181120,182450,183465,184202,185096,186042,187125,188151,189149,190006,191321,192441,193530,194388,195679,197318,199024,200694,202362
394708,"Lincoln, IL",100607,100973,101307,101558,102103,102679,103348,103711,104208,104685,104749,104674,104516,104665,104728,104790,104685,104573,104437,104593,104684,104816,105321,105983,106695,107185
394795,"Jesup, GA",94869,95133,95372,95429,95478,95586,95974,96369,96630,96720,96512,96415,96466,96675,96921,97140,97307,97450,97451,97511,97605,97882,98359,98796,99081,99267
394725,"Kirksville, MO",116424,116857,117215,117638,118073,118630,119201,119929,120549,121195,120897,120604,120157,120484,120812,121106,121338,121500,121704,121816,122054,122290,123169,124056,125097,125680
394751,"Alpena, MI",115859,116136,116335,116606,117227,117856,118546,119080,119524,119689,119446,119409,119567,120071,120401,120717,120786,120848,120949,121225,121655,122152,122991,123642,124319,124841
394320,"Silver City, NM",98152,98527,98901,99328,100017,100751,101421,101788,102165,102478,102341,102150,102082,102370,102548,102589,102486,102402,102500,102906,103464,104048,105077,106134,107196,108026
395100,"Indianola, MS",141450,142475,143609,144458,145106,145845,146730,147595,148179,149209,149744,150529,150732,151257,151623,152143,152671,153473,154455,155476,156373,156850,157842,158837,159996,160541
394706,"Elkins, WV",60512,60715,60693,60626,60605,60825,61132,61604,62026,62441,62802,63218,63597,63584,63677,63761,64186,64486,64804,65093,65448,65850,66390,67044,67844,69079
753879,"Las Vegas, NM",89803,89907,90472,90613,90976,91265,91563,91832,91947,92185,91716,91649,91729,92160,91898,91582,91315,91257,91175,91197,91407,91730,92585,93163,93507,93707
394774,"McPherson, KS",152671,151912,151285,152234,153851,154731,154883,154870,155272,155713,154945,154218,153889,154612,155785,155619,154985,155115,155889,157420,158709,159866,161588,163554,165481,166858
394846,"Sheridan, WY",152707,153157,153767,154278,154943,155560,156209,156823,157765,158687,159053,159110,159147,159492,159643,159780,159984,160201,160580,161093,161428,161670,162311,163368,164493,165535
395093,"Washington Court House, OH",262806,264021,265352,266950,268796,270505,272390,273624,275349,276337,277240,277754,278496,279190,279757,280107,280476,281028,281596,282711,283681,285380,287533,289979,292306,294633
395206,"Bennettsville, SC",111320,112099,112903,113548,114027,114512,115121,116007,116890,117746,117934,118013,118114,118448,118680,118846,119344,119936,120502,120942,121480,122135,123428,124855,126383,127803
394381,"Van Wert, OH",52993,52787,52877,53135,53580,53753,53824,54101,54526,54828,55095,55067,55328,55611,55912,55929,56033,56217,56648,56821,57091,57358,57830,58467,58957,59688
395185,"Merrill, WI",98257,98819,99340,99733,99982,100250,100687,101331,102002,102562,102572,102592,102689,102973,103103,103185,103557,103982,104399,104703,105075,105627,106704,107846,108965,110023
394853,"Ludington, MI",124825,125458,125998,126507,127048,127601,128230,128821,129601,130113,129969,129388,129137,129223,129557,129610,129661,129767,129943,130242,130438,130850,131861,133243,134482,135505
753901,"Middlesborough, KY",145534,145963,146417,147160,147973,148905,149734,150404,150807,151164,151181,151328,151630,151952,152180,152263,152439,152584,152758,153121,153791,154630,155728,156761,157825,158947
394858,"Crescent City, CA",51461,51972,52458,52613,52776,52856,52990,53114,53470,53968,54172,54282,54185,54348,54528,54711,54936,55196,55437,55738,55910,56099,56445,56862,57194,57369
394508,"North Vernon, IN",258431,259266,259877,260724,260884,261271,261844,262954,265871,267992,269380,269061,269139,268837,268376,267914,267885,267773,267605,267713,266253,265623,265409,267089,268755,270866
394921,"Hays, KS",118647,119298,119878,120342,120939,121589,122235,122790,123271,123875,124254,124619,124875,125156,125334,125491,125835,126189,126608,127115,127752,128452,129454,130492,131583,132751
394673,"Forrest City, AR",172231,172323,172526,172756,172990,173273,173511,173537,173814,174448,174930,175455,175750,176165,176350,176535,176868,177273,177676,178309,178653,178777,179008,179453,180179,180825
394601,"Fort Morgan, CO",47543,47665,47809,47996,48175,48078,47980,48075,48390,48913,49250,49524,49435,49487,49466,49538,49639,49998,50338,50464,50407,50194,50098,50015,50254,50526
394606,"Mineral Wells, TX",205439,206479,207473,208379,209601,210792,212026,213182,214417,215656,215974,216100,216175,216862,217531,218122,218686,219399,220163,220942,221736,222657,224404,226406,228522,230409
394864,"Breckenridge, CO",121489,121840,122173,122630,123218,123793,124332,125019,125786,126605,126980,127228,127420,127388,127380,127085,127101,127127,127338,127521,127722,128091,128840,129789,130757,132070
753871,"Bastrop, LA",629591,632643,637295,640543,643209,645376,648708,649081,648169,648269,649287,651602,652625,651293,649262,647400,648139,649626,650773,655080,661105,667173,672689,679259,687759,699008
394364,"Bainbridge, GA",53019,53165,53222,53291,53421,53628,53841,54044,54207,54410,54380,54438,54465,54618,54754,54942,55074,55110,55146,55131,55155,55134,55302,55371,55466,55462
394356,"Wauchula, FL",99239,99630,99911,100150,100404,100673,100945,101285,101535,101749,101364,101096,100956,101464,101916,102401,102725,103025,103326,103648,104082,104561,105500,106375,107237,107664
395214,"Hailey, ID",117255,117533,118028,118083,117984,117926,118267,118846,119401,119859,120303,120799,121403,121365,121161,121241,121832,122419,122748,122996,123392,123934,124651,125501,126358,127740
753884,"Great Bend, KS",479828,483215,486498,488643,491531,494645,497486,500364,502979,503230,502626,502236,503392,504584,505061,506168,508292,510620,513818,516995,520890,526751,534522,542959,551044,560210
394643,"Weatherford, OK",78614,78804,79187,79565,79623,79556,80015,80462,80919,80828,80542,80274,80084,80065,80054,79956,79977,79952,79837,79626,79556,79749,80326,81063,81859,82456
753926,"Watertown, SD",113884,113672,114179,114381,115103,115840,116602,116857,117189,117688,118549,119557,120636,121045,121233,121261,121044,120878,120833,121219,121526,121614,121583,121795,121925,122326
395211,"Grants, NM",193890,194586,195053,195519,196291,197347,198245,199228,199485,199719,199710,200007,200179,200558,200974,201614,201935,202249,202683,203248,204459,205846,207582,209027,210630,212313
394642,"Thomaston, GA",91324,90979,90430,90113,90510,90995,91409,91917,92680,93491,94149,94387,95010,95803,96544,96803,96993,97167,97500,97691,97461,97082,96790,96789,96527,96391
395154,"Mountain Home, ID",79943,80444,80870,81272,81740,82280,82759,83299,83570,83915,83596,83338,83006,83279,83635,83971,84175,84377,84637,84934,85447,85929,86884,87834,88870,89532
394892,"Altus, OK",180485,181588,182698,183611,184935,186213,187497,188819,190349,191998,193388,194665,195860,196884,197835,198599,199797,201092,202639,204308,206053,207875,210215,212925,215867,219325
394322,"Uvalde, TX",63396,63531,63732,63951,64208,64402,64881,65337,65723,65854,66242,66742,67204,67218,67121,67038,67069,67163,66997,66845,66733,66871,66924,66900,66929,67233
