RegionType,State,Name,FIPSCode,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,countyname_x,state_x,ssacounty_x,fipscounty_x,msa_x,l_x,msaname_x,cbsa_x,cbsaname_x,Region,countyname_y,state_y,ssacounty_y,fipscounty_y,msa_y,l_y,msaname_y,cbsa_y,cbsaname_y
County,TX,Randall County,48381,1.9,1.4,1.2,1.3,1.1,0.9,1.1,RANDALL,TX,45871,48381,320.0,,"AMARILLO, TX",11100.0,"Amarillo, TX",South,RANDALL,TX,45871,48381,320.0,,"AMARILLO, TX",11100.0,"Amarillo, TX"
County,TX,Smith County,48423,2.4,1.5,1.1,0.8,1.1,1.2,0.6,SMITH,TX,45892,48423,8640.0,,"TYLER, TX",46340.0,"Tyler, TX",South,SMITH,TX,45892,48423,8640.0,,"TYLER, TX",46340.0,"Tyler, TX"
County,TX,Tarrant County,48439,2.3,1.3,1.0,1.0,0.9,1.0,0.8,TARRANT,TX,45910,48439,2800.0,L,"FORT WORTH-ARLINGTON, TX",23104.0,"Fort Worth-Arlington, TX",South,TARRANT,TX,45910,48439,2800.0,L,"FORT WORTH-ARLINGTON, TX",23104.0,"Fort Worth-Arlington, TX"
County,TX,Travis County,48453,1.0,0.7,0.6,0.4,0.6,0.6,0.4,TRAVIS,TX,45940,48453,640.0,L,"AUSTIN-SAN MARCOS, TX",12420.0,"Austin-Round Rock, TX",South,TRAVIS,TX,45940,48453,640.0,L,"AUSTIN-SAN MARCOS, TX",12420.0,"Austin-Round Rock, TX"
County,TX,Webb County,48479,6.1,4.2,2.9,1.9,2.6,3.1,2.7,WEBB,TX,45953,48479,4080.0,,"LAREDO, TX",29700.0,"Laredo, TX",South,WEBB,TX,45953,48479,4080.0,,"LAREDO, TX",29700.0,"Laredo, TX"
County,TX,Williamson County,48491,1.4,0.9,0.6,0.5,0.7,0.7,0.5,WILLIAMSON,TX,45970,48491,640.0,L,"AUSTIN-SAN MARCOS, TX",12420.0,"Austin-Round Rock, TX",South,WILLIAMSON,TX,45970,48491,640.0,L,"AUSTIN-SAN MARCOS, TX",12420.0,"Austin-Round Rock, TX"
County,UT,Davis County,49011,1.4,0.9,0.7,0.5,0.6,0.4,0.3,DAVIS,UT,46050,49011,7160.0,L,"SALT LAKE CITY-OGDEN, UT",36260.0,"Ogden-Clearfield, UT",0,DAVIS,UT,46050,49011,7160.0,L,"SALT LAKE CITY-OGDEN, UT",36260.0,"Ogden-Clearfield, UT"
County,UT,Salt Lake County,49035,1.4,0.8,0.8,0.7,0.7,0.5,0.5,SALT LAKE,UT,46170,49035,7160.0,L,"SALT LAKE CITY-OGDEN, UT",41620.0,"Salt Lake City, UT",0,SALT LAKE,UT,46170,49035,7160.0,L,"SALT LAKE CITY-OGDEN, UT",41620.0,"Salt Lake City, UT"
County,UT,Utah County,49049,1.1,0.7,0.7,0.6,0.7,0.6,0.6,UTAH,UT,46240,49049,6520.0,,"PROVO-OREM, UT",39340.0,"Provo-Orem, UT",0,UTAH,UT,46240,49049,6520.0,,"PROVO-OREM, UT",39340.0,"Provo-Orem, UT"
County,UT,Washington County,49053,1.2,0.9,0.8,0.6,0.5,0.7,0.6,WASHINGTON,UT,46260,49053,46.0,,UTAH,41100.0,"St. George, UT",0,WASHINGTON,UT,46260,49053,46.0,,UTAH,41100.0,"St. George, UT"
County,UT,Weber County,49057,2.1,1.1,1.2,1.0,1.1,1.2,0.9,WEBER,UT,46280,49057,7160.0,L,"SALT LAKE CITY-OGDEN, UT",36260.0,"Ogden-Clearfield, UT",0,WEBER,UT,46280,49057,7160.0,L,"SALT LAKE CITY-OGDEN, UT",36260.0,"Ogden-Clearfield, UT"
County,VT,Chittenden County,50007,0.8,0.7,0.6,0.4,0.8,1.0,0.3,CHITTENDEN,VT,47030,50007,1303.0,,"BURLINGTON, VT",15540.0,"Burlington-South Burlington, VT",Northeast,CHITTENDEN,VT,47030,50007,1303.0,,"BURLINGTON, VT",15540.0,"Burlington-South Burlington, VT"
County,VA,Arlington County,51013,0.6,0.5,0.5,0.3,0.3,0.2,0.3,ARLINGTON,VA,49060,51013,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,ARLINGTON,VA,49060,51013,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,VA,Chesterfield County,51041,1.9,1.0,0.8,0.7,0.8,0.9,0.9,CHESTERFIELD,VA,49200,51041,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA",South,CHESTERFIELD,VA,49200,51041,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA"
County,VA,Fairfax County,51059,0.7,0.5,0.4,0.3,0.3,0.3,0.3,FAIRFAX,VA,49290,51059,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,FAIRFAX,VA,49290,51059,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,VA,Hanover County,51085,1.4,0.8,1.2,0.9,0.8,0.9,0.7,HANOVER,VA,49420,51085,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA",South,HANOVER,VA,49420,51085,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA"
County,VA,Henrico County,51087,1.7,1.0,0.8,0.8,0.8,1.1,0.9,HENRICO,VA,49430,51087,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA",South,HENRICO,VA,49430,51087,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA"
County,VA,Loudoun County,51107,0.6,0.4,0.4,0.4,0.4,0.3,0.4,LOUDOUN,VA,49530,51107,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,LOUDOUN,VA,49530,51107,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,VA,Prince William County,51153,1.9,1.2,1.0,0.7,0.7,0.7,0.6,PRINCE WILLIAM,VA,49750,51153,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,PRINCE WILLIAM,VA,49750,51153,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,VA,Spotsylvania County,51177,1.6,1.4,0.9,0.6,0.4,1.0,1.0,SPOTSYLVANIA,VA,49880,51177,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,SPOTSYLVANIA,VA,49880,51177,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,VA,Stafford County,51179,1.6,1.1,0.7,0.8,0.7,0.6,0.5,STAFFORD,VA,49890,51179,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,STAFFORD,VA,49890,51179,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,VA,Alexandria city,51510,0.7,0.6,0.4,0.3,0.4,0.3,0.1,ALEXANDRIA CITY,VA,49011,51510,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA,South,ALEXANDRIA CITY,VA,49011,51510,8840.0,L,"WASHINGTON, DC-MD-VA-WV",47894.0,Washington-Arlington-Alexandria DC-VA
County,VA,Chesapeake city,51550,2.1,1.2,1.1,0.8,0.8,1.0,1.0,CHESAPEAKE CITY,VA,49194,51550,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA",South,CHESAPEAKE CITY,VA,49194,51550,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA"
County,VA,Hampton city,51650,2.8,1.9,1.6,1.3,0.7,1.1,1.2,HAMPTON CITY,VA,49411,51650,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA",South,HAMPTON CITY,VA,49411,51650,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA"
County,VA,Newport News city,51700,1.8,1.2,1.2,1.1,0.7,1.1,0.9,NEWPORT NEWS CITY,VA,49622,51700,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA",South,NEWPORT NEWS CITY,VA,49622,51700,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA"
County,VA,Norfolk city,51710,2.0,1.7,1.4,1.1,1.3,1.3,1.4,NORFOLK CITY,VA,49641,51710,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA",South,NORFOLK CITY,VA,49641,51710,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA"
County,VA,Richmond city,51760,1.1,0.5,0.8,0.5,0.6,0.9,0.8,RICHMOND CITY,VA,49791,51760,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA",South,RICHMOND CITY,VA,49791,51760,6760.0,,"RICHMOND-PETERSBURG, VA",40060.0,"Richmond, VA"
County,VA,Virginia Beach city,51810,1.8,1.0,0.9,0.8,0.9,1.2,0.9,VIRGINIA BEACH CITY,VA,49921,51810,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA",South,VIRGINIA BEACH CITY,VA,49921,51810,5720.0,L,"NORFOLK-VIRGINIA BEACH-NEWPORT NEWS, VA-NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA"
County,WA,Benton County,53005,0.9,0.6,0.6,0.5,0.6,0.6,0.5,BENTON,WA,50020,53005,6740.0,,"RICHLAND-KENNEWICK-PASCO, WA",28420.0,"Kennewick-Richland-Pasco, WA",West,BENTON,WA,50020,53005,6740.0,,"RICHLAND-KENNEWICK-PASCO, WA",28420.0,"Kennewick-Richland-Pasco, WA"
County,WA,Clark County,53011,0.7,0.5,0.4,0.3,0.3,0.3,0.2,CLARK,WA,50050,53011,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA",West,CLARK,WA,50050,53011,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA"
County,WA,King County,53033,0.5,0.3,0.3,0.2,0.3,0.3,0.2,KING,WA,50160,53033,7600.0,L,"SEATTLE-BELLEVUE-EVERETT, WA",42644.0,"Seattle-Bellevue-Everett, WA",West,KING,WA,50160,53033,7600.0,L,"SEATTLE-BELLEVUE-EVERETT, WA",42644.0,"Seattle-Bellevue-Everett, WA"
County,WA,Kitsap County,53035,0.6,0.5,0.4,0.3,0.3,0.2,0.3,KITSAP,WA,50170,53035,1150.0,,"BREMERTON, WA",14740.0,"Bremerton-Silverdale, WA",West,KITSAP,WA,50170,53035,1150.0,,"BREMERTON, WA",14740.0,"Bremerton-Silverdale, WA"
County,WA,Pierce County,53053,1.2,0.8,0.6,0.6,0.6,0.6,0.5,PIERCE,WA,50260,53053,8200.0,,"TACOMA, WA",45104.0,"Tacoma, WA",West,PIERCE,WA,50260,53053,8200.0,,"TACOMA, WA",45104.0,"Tacoma, WA"
County,WA,Snohomish County,53061,0.8,0.3,0.4,0.4,0.5,0.5,0.4,SNOHOMISH,WA,50300,53061,7600.0,L,"SEATTLE-BELLEVUE-EVERETT, WA",42644.0,"Seattle-Bellevue-Everett, WA",West,SNOHOMISH,WA,50300,53061,7600.0,L,"SEATTLE-BELLEVUE-EVERETT, WA",42644.0,"Seattle-Bellevue-Everett, WA"
County,WA,Spokane County,53063,1.0,0.6,0.6,0.6,0.4,0.5,0.5,SPOKANE,WA,50310,53063,7840.0,,"SPOKANE, WA",44060.0,"Spokane, WA",West,SPOKANE,WA,50310,53063,7840.0,,"SPOKANE, WA",44060.0,"Spokane, WA"
County,WA,Thurston County,53067,1.5,0.6,0.8,0.7,0.7,0.5,0.7,THURSTON,WA,50330,53067,5910.0,,"OLYMPIA, WA",36500.0,"Olympia, WA",West,THURSTON,WA,50330,53067,5910.0,,"OLYMPIA, WA",36500.0,"Olympia, WA"
County,WA,Whatcom County,53073,0.5,0.6,0.5,0.4,0.5,0.6,0.8,WHATCOM,WA,50360,53073,860.0,,"BELLINGHAM, WA",13380.0,"Bellingham, WA",West,WHATCOM,WA,50360,53073,860.0,,"BELLINGHAM, WA",13380.0,"Bellingham, WA"
County,WA,Yakima County,53077,0.7,0.6,0.7,0.8,0.7,0.7,0.8,YAKIMA,WA,50380,53077,9260.0,,"YAKIMA, WA",49420.0,"Yakima, WA",West,YAKIMA,WA,50380,53077,9260.0,,"YAKIMA, WA",49420.0,"Yakima, WA"
County,WV,Berkeley County,54003,2.1,1.9,1.4,0.8,1.1,1.4,1.5,BERKELEY,WV,51010,54003,8840.0,L,"WASHINGTON, DC-MD-VA-WV",25180.0,"Hagerstown-Martinsburg, MD-WV",South,BERKELEY,WV,51010,54003,8840.0,L,"WASHINGTON, DC-MD-VA-WV",25180.0,"Hagerstown-Martinsburg, MD-WV"
County,WV,Kanawha County,54039,3.6,1.9,2.0,1.4,1.8,1.9,1.8,KANAWHA,WV,51190,54039,1480.0,,"CHARLESTON, WV",16620.0,"Charleston, WV",South,KANAWHA,WV,51190,54039,1480.0,,"CHARLESTON, WV",16620.0,"Charleston, WV"
County,WI,Brown County,55009,1.1,0.7,0.8,0.3,0.6,0.6,0.4,BROWN,WI,52040,55009,3080.0,,"GREEN BAY, WI",24580.0,"Green Bay, WI",Midwest,BROWN,WI,52040,55009,3080.0,,"GREEN BAY, WI",24580.0,"Green Bay, WI"
County,WI,Dane County,55025,0.6,0.4,0.4,0.4,0.5,0.3,0.3,DANE,WI,52120,55025,4720.0,,"MADISON, WI",31540.0,"Madison, WI",Midwest,DANE,WI,52120,55025,4720.0,,"MADISON, WI",31540.0,"Madison, WI"
County,WI,Kenosha County,55059,1.7,0.9,0.9,0.2,0.4,0.7,0.8,KENOSHA,WI,52290,55059,3800.0,,"KENOSHA, WI",29404.0,"Lake County-Kenosha County, IL-WI",Midwest,KENOSHA,WI,52290,55059,3800.0,,"KENOSHA, WI",29404.0,"Lake County-Kenosha County, IL-WI"
County,WI,Milwaukee County,55079,1.7,1.1,1.0,0.8,0.9,1.0,0.8,MILWAUKEE,WI,52390,55079,5080.0,L,"MILWAUKEE-WAUKESHA, WI",33340.0,"Milwaukee-Waukesha-West Allis, WI",Midwest,MILWAUKEE,WI,52390,55079,5080.0,L,"MILWAUKEE-WAUKESHA, WI",33340.0,"Milwaukee-Waukesha-West Allis, WI"
County,WI,Outagamie County,55087,0.8,0.5,0.4,0.4,0.3,0.6,0.9,OUTAGAMIE,WI,52430,55087,460.0,,"APPLETON-OSHKOSH-NEENAH, WI",11540.0,"Appleton, WI",Midwest,OUTAGAMIE,WI,52430,55087,460.0,,"APPLETON-OSHKOSH-NEENAH, WI",11540.0,"Appleton, WI"
County,WI,Racine County,55101,1.1,1.0,0.6,0.8,0.8,1.0,0.9,RACINE,WI,52500,55101,6600.0,,"RACINE, WI",39540.0,"Racine, WI",Midwest,RACINE,WI,52500,55101,6600.0,,"RACINE, WI",39540.0,"Racine, WI"
County,WI,Rock County,55105,1.9,1.0,1.1,0.7,1.1,0.7,1.1,ROCK,WI,52520,55105,3620.0,,"JANESVILLE-BELOIT, WI",27500.0,"Janesville, WI",Midwest,ROCK,WI,52520,55105,3620.0,,"JANESVILLE-BELOIT, WI",27500.0,"Janesville, WI"
County,WI,Washington County,55131,1.0,0.7,0.5,0.6,0.8,0.5,0.4,WASHINGTON,WI,52650,55131,5080.0,L,"MILWAUKEE-WAUKESHA, WI",33340.0,"Milwaukee-Waukesha-West Allis, WI",Midwest,WASHINGTON,WI,52650,55131,5080.0,L,"MILWAUKEE-WAUKESHA, WI",33340.0,"Milwaukee-Waukesha-West Allis, WI"
County,WI,Waukesha County,55133,0.7,0.4,0.4,0.3,0.4,0.3,0.4,WAUKESHA,WI,52660,55133,5080.0,L,"MILWAUKEE-WAUKESHA, WI",33340.0,"Milwaukee-Waukesha-West Allis, WI",Midwest,WAUKESHA,WI,52660,55133,5080.0,L,"MILWAUKEE-WAUKESHA, WI",33340.0,"Milwaukee-Waukesha-West Allis, WI"
County,WI,Winnebago County,55139,1.1,1.3,0.6,0.7,0.7,0.9,0.7,WINNEBAGO,WI,52690,55139,460.0,,"APPLETON-OSHKOSH-NEENAH, WI",36780.0,"Oshkosh-Neenah, WI",Midwest,WINNEBAGO,WI,52690,55139,460.0,,"APPLETON-OSHKOSH-NEENAH, WI",36780.0,"Oshkosh-Neenah, WI"
